complaint_id,created_date,closed_date,category,subcategory,status,zone_id,latitude,longitude,severity,resolution_days,description
CMP-000188,2025-01-08T07:00:00,2025-01-08T07:00:00,streetlight,pole_damaged,closed,Z15,17.450751,78.590807,3,0,streetlight issue reported near Central Park
CMP-000189,2025-01-08T08:41:00,2025-01-11T08:41:00,water,discolored,closed,Z09,17.331943,78.537215,3,3,water issue reported near Lakeview
CMP-000190,2025-01-08T09:23:00,2025-01-22T09:23:00,sanitation,drain_clogged,closed,Z12,17.395636,78.490996,4,14,sanitation issue reported near Harbour Point
CMP-000191,2025-01-08T15:48:00,2025-01-12T15:48:00,trash,missed_pickup,closed,Z05,17.405101,78.505635,4,4,trash issue reported near West Gate
CMP-000192,2025-01-09T16:12:00,2025-01-12T16:12:00,pothole,residential_street,closed,Z14,17.365624,78.504068,2,3,pothole issue reported near Hilltop
CMP-000193,2025-01-09T16:28:00,2025-01-22T16:28:00,pothole,major_road,closed,Z11,17.411759,78.534554,4,13,pothole issue reported near Greenfield
CMP-000194,2025-01-09T00:47:00,2025-01-10T00:47:00,water,main_break,closed,Z11,17.384739,78.540077,3,1,water issue reported near Greenfield
CMP-000195,2025-01-09T02:59:00,2025-01-15T02:59:00,trash,hazardous,closed,Z15,17.374892,78.578267,5,7,trash issue reported near Central Park
CMP-000196,2025-01-09T12:05:00,2025-01-21T12:05:00,noise,traffic,closed,Z13,17.430707,78.469554,5,12,noise issue reported near University District
CMP-000197,2025-01-09T04:46:00,,streetlight,missing,open,Z15,17.392601,78.543819,3,,streetlight issue reported near Central Park
CMP-000198,2025-01-09T07:29:00,2025-01-19T07:29:00,noise,traffic,closed,Z08,17.487482,78.545005,4,10,noise issue reported near Tech Park
CMP-000199,2025-01-09T00:15:00,2025-01-11T00:15:00,pothole,major_road,closed,Z01,17.348947,78.408847,4,12,pothole issue reported near Downtown Core
CMP-000200,2025-01-09T01:08:00,2025-01-15T01:08:00,noise,traffic,closed,Z04,17.463157,78.546303,2,6,noise issue reported near South Market
CMP-000201,2025-01-09T10:15:00,2025-01-20T10:15:00,water,no_water,closed,Z09,17.3601,78.412192,4,11,water issue reported near Lakeview
CMP-000202,2025-01-09T20:43:00,2025-01-23T20:43:00,trash,missed_pickup,closed,Z14,17.494458,78.588317,5,14,trash issue reported near Hilltop
CMP-000203,2025-01-09T13:09:00,2025-01-13T13:09:00,sanitation,drain_clogged,closed,Z05,17.360147,78.541515,3,4,sanitation issue reported near West Gate
CMP-000204,2025-01-09T13:35:00,2025-01-15T13:35:00,noise,traffic,closed,Z14,17.350999,78.466053,3,6,noise issue reported near Hilltop
CMP-000205,2025-01-09T23:53:00,2025-01-22T23:53:00,pothole,major_road,closed,Z14,17.474724,78.437633,5,13,pothole issue reported near Hilltop
CMP-000206,2025-01-09T15:13:00,2025-01-16T15:13:00,trash,overflow_bin,closed,Z11,17.491404,78.403067,3,7,trash issue reported near Greenfield
CMP-000207,2025-01-09T15:58:00,2025-01-14T15:58:00,streetlight,flickering,closed,Z15,17.410416,78.555103,2,5,streetlight issue reported near Central Park
CMP-000208,2025-01-09T11:32:00,2025-01-18T11:32:00,noise,construction,closed,Z07,17.460563,78.544483,3,9,noise issue reported near Old Town
CMP-000209,2025-01-09T13:02:00,,water,leak,open,Z14,17.486952,78.515829,3,,water issue reported near Hilltop
CMP-000210,2025-01-09T07:24:00,2025-01-13T07:24:00,noise,industrial,closed,Z04,17.410129,78.588693,2,4,noise issue reported near South Market
CMP-000211,2025-01-09T23:41:00,2025-01-20T23:41:00,water,low_pressure,closed,Z04,17.327992,78.509309,4,11,water issue reported near South Market
CMP-000212,2025-01-09T20:03:00,,streetlight,broken,open,Z14,17.489038,78.533643,3,,streetlight issue reported near Hilltop
CMP-000213,2025-01-09T22:09:00,,pothole,alley,open,Z06,17.431857,78.403146,4,,pothole issue reported near Riverside
CMP-000214,2025-01-09T16:46:00,2025-01-14T16:46:00,trash,overflow_bin,closed,Z08,17.303429,78.562631,1,5,trash issue reported near Tech Park
CMP-000215,2025-01-09T03:33:00,2025-01-22T03:33:00,sanitation,manhole_overflow,closed,Z06,17.353465,78.479379,5,13,sanitation issue reported near Riverside
CMP-000216,2025-01-09T07:44:00,2025-01-15T07:44:00,water,main_break,closed,Z15,17.430747,78.571644,3,6,water issue reported near Central Park
CMP-000217,2025-01-10T20:00:00,2025-01-14T20:00:00,pothole,highway,closed,Z06,17.413171,78.571592,3,4,pothole issue reported near Riverside
CMP-000218,2025-01-10T22:56:00,2025-01-20T22:56:00,pothole,major_road,closed,Z14,17.484832,78.536886,5,10,pothole issue reported near Hilltop
CMP-000219,2025-01-10T01:11:00,2025-01-17T01:11:00,water,no_water,closed,Z14,17.485775,78.459855,3,7,water issue reported near Hilltop
CMP-000220,2025-01-10T12:43:00,2025-01-20T12:43:00,trash,hazardous,closed,Z04,17.451122,78.42799,4,10,trash issue reported near South Market
CMP-000221,2025-01-10T01:06:00,2025-01-10T01:06:00,sanitation,odor,closed,Z11,17.493784,78.465275,3,0,sanitation issue reported near Greenfield
CMP-000222,2025-01-10T11:35:00,2025-01-23T11:35:00,sanitation,odor,closed,Z04,17.317139,78.523723,5,15,sanitation issue reported near South Market
CMP-000223,2025-01-10T04:24:00,2025-01-13T04:24:00,streetlight,missing,closed,Z11,17.32131,78.401039,2,3,streetlight issue reported near Greenfield
CMP-000224,2025-01-10T02:11:00,2025-01-10T02:11:00,water,leak,closed,Z07,17.402488,78.420659,2,0,water issue reported near Old Town
CMP-000225,2025-01-10T10:55:00,2025-01-13T10:55:00,pothole,residential_street,closed,Z05,17.414392,78.433917,2,3,pothole issue reported near West Gate
CMP-000226,2025-01-10T02:23:00,2025-01-16T02:23:00,noise,industrial,closed,Z04,17.418761,78.43911,2,6,noise issue reported near South Market
CMP-000227,2025-01-10T19:24:00,2025-01-15T19:24:00,pothole,residential_street,closed,Z02,17.360087,78.520642,1,5,pothole issue reported near North Hills
CMP-000228,2025-01-10T22:40:00,2025-01-12T22:40:00,noise,traffic,closed,Z15,17.365177,78.45606,2,2,noise issue reported near Central Park
CMP-000229,2025-01-10T06:37:00,2025-01-25T06:37:00,noise,industrial,closed,Z05,17.488595,78.44193,5,15,noise issue reported near West Gate
CMP-000230,2025-01-10T13:43:00,2025-01-14T13:43:00,water,discolored,closed,Z13,17.348404,78.531733,2,4,water issue reported near University District
CMP-000231,2025-01-10T19:30:00,2025-01-11T19:30:00,sanitation,odor,closed,Z06,17.408729,78.558144,3,1,sanitation issue reported near Riverside
CMP-000232,2025-01-10T19:40:00,2025-01-18T19:40:00,water,low_pressure,closed,Z11,17.43152,78.471002,4,8,water issue reported near Greenfield
CMP-000233,2025-01-10T20:25:00,2025-01-17T20:25:00,sanitation,sewer_backup,closed,Z09,17.319721,78.4444,3,7,sanitation issue reported near Lakeview
CMP-000234,2025-01-11T14:23:00,2025-01-15T14:23:00,trash,illegal_dumping,closed,Z09,17.368993,78.404913,3,4,trash issue reported near Lakeview
CMP-000235,2025-01-11T23:09:00,2025-01-20T23:09:00,pothole,alley,closed,Z04,17.36966,78.419525,5,9,pothole issue reported near South Market
CMP-000236,2025-01-11T22:07:00,2025-01-12T22:07:00,sanitation,sewer_backup,closed,Z11,17.435428,78.432871,3,7,sanitation issue reported near Greenfield
CMP-000237,2025-01-11T17:27:00,2025-01-18T17:27:00,sanitation,drain_clogged,closed,Z04,17.428096,78.486427,2,7,sanitation issue reported near South Market
CMP-000238,2025-01-11T13:24:00,2025-01-12T13:24:00,pothole,residential_street,closed,Z12,17.355669,78.540752,4,11,pothole issue reported near Harbour Point
CMP-000239,2025-01-11T11:20:00,2025-01-23T11:20:00,pothole,highway,closed,Z09,17.419394,78.522262,4,12,pothole issue reported near Lakeview
CMP-000240,2025-01-11T14:39:00,2025-01-17T14:39:00,trash,overflow_bin,closed,Z02,17.483737,78.518034,3,6,trash issue reported near North Hills
CMP-000241,2025-01-11T05:23:00,2025-01-14T05:23:00,sanitation,odor,closed,Z02,17.384608,78.497334,2,3,sanitation issue reported near North Hills
CMP-000242,2025-01-11T05:35:00,2025-01-12T05:35:00,trash,illegal_dumping,closed,Z11,17.33742,78.568397,3,1,trash issue reported near Greenfield
CMP-000243,2025-01-11T00:31:00,2025-01-19T00:31:00,trash,hazardous,closed,Z01,17.381827,78.498345,3,8,trash issue reported near Downtown Core
CMP-000244,2025-01-11T00:50:00,2025-01-29T00:50:00,sanitation,sewer_backup,closed,Z13,17.354971,78.507522,4,18,sanitation issue reported near University District
CMP-000245,2025-01-11T15:35:00,2025-01-12T15:35:00,streetlight,missing,closed,Z12,17.408409,78.551357,3,1,streetlight issue reported near Harbour Point
CMP-000246,2025-01-11T23:53:00,2025-01-15T23:53:00,sanitation,manhole_overflow,closed,Z06,17.474962,78.406446,2,4,sanitation issue reported near Riverside
CMP-000247,2025-01-11T14:55:00,2025-01-19T14:55:00,water,leak,closed,Z05,17.437827,78.57221,4,20,water issue reported near West Gate
CMP-000248,2025-01-11T04:50:00,2025-01-15T04:50:00,trash,missed_pickup,closed,Z10,17.414015,78.506456,2,4,trash issue reported near Industrial Zone
CMP-000249,2025-01-11T22:18:00,2025-01-15T22:18:00,trash,missed_pickup,closed,Z08,17.327118,78.550019,3,4,trash issue reported near Tech Park
CMP-000250,2025-01-11T20:08:00,2025-01-26T20:08:00,noise,traffic,closed,Z14,17.329249,78.464419,5,15,noise issue reported near Hilltop
CMP-000251,2025-01-11T15:09:00,2025-01-19T15:09:00,streetlight,broken,closed,Z12,17.426726,78.576025,4,8,streetlight issue reported near Harbour Point
CMP-000252,2025-01-11T11:29:00,2025-01-21T11:29:00,pothole,major_road,closed,Z06,17.473782,78.569433,4,10,pothole issue reported near Riverside
CMP-000253,2025-01-11T11:54:00,2025-01-18T11:54:00,pothole,residential_street,closed,Z11,17.398943,78.464573,3,8,pothole issue reported near Greenfield
CMP-000254,2025-01-11T18:54:00,2025-01-17T18:54:00,water,main_break,closed,Z05,17.309189,78.525236,3,6,water issue reported near West Gate
CMP-000255,2025-01-11T05:28:00,2025-01-11T05:28:00,noise,traffic,closed,Z01,17.47643,78.460373,5,0,noise issue reported near Downtown Core
CMP-000256,2025-01-11T02:23:00,2025-01-18T02:23:00,water,low_pressure,closed,Z02,17.310357,78.525121,3,7,water issue reported near North Hills
CMP-000257,2025-01-11T22:06:00,2025-01-16T22:06:00,sanitation,odor,closed,Z11,17.301857,78.539119,2,8,sanitation issue reported near Greenfield
CMP-000258,2025-01-11T02:14:00,2025-01-23T02:14:00,pothole,major_road,closed,Z15,17.32064,78.473512,4,12,pothole issue reported near Central Park
CMP-000259,2025-01-11T04:41:00,2025-01-25T04:41:00,water,leak,closed,Z02,17.430004,78.48802,4,14,water issue reported near North Hills
CMP-000260,2025-01-11T14:55:00,2025-01-18T14:55:00,sanitation,sewer_backup,closed,Z03,17.328003,78.424631,5,11,sanitation issue reported near East Junction
CMP-000261,2025-01-11T04:15:00,2025-01-22T04:15:00,sanitation,manhole_overflow,closed,Z05,17.455794,78.538095,5,11,sanitation issue reported near West Gate
CMP-000262,2025-01-12T12:18:00,,water,low_pressure,open,Z03,17.398978,78.422549,2,,water issue reported near East Junction
CMP-000263,2025-01-12T00:23:00,2025-01-18T00:23:00,noise,industrial,closed,Z10,17.373082,78.536588,2,6,noise issue reported near Industrial Zone
CMP-000264,2025-01-12T00:37:00,,noise,traffic,open,Z15,17.307965,78.412094,4,,noise issue reported near Central Park
CMP-000265,2025-01-12T13:27:00,2025-01-16T13:27:00,noise,traffic,closed,Z07,17.355494,78.461981,3,4,noise issue reported near Old Town
CMP-000266,2025-01-12T04:34:00,2025-01-22T04:34:00,trash,missed_pickup,closed,Z14,17.362034,78.487497,5,10,trash issue reported near Hilltop
CMP-000267,2025-01-12T13:07:00,2025-01-13T13:07:00,streetlight,flickering,closed,Z01,17.323889,78.54158,2,1,streetlight issue reported near Downtown Core
CMP-000268,2025-01-12T16:50:00,2025-01-18T16:50:00,sanitation,drain_clogged,closed,Z01,17.374374,78.549955,3,6,sanitation issue reported near Downtown Core
CMP-000269,2025-01-12T00:21:00,2025-01-15T00:21:00,water,leak,closed,Z11,17.425507,78.49923,2,5,water issue reported near Greenfield
CMP-000270,2025-01-12T18:10:00,2025-01-14T18:10:00,trash,missed_pickup,closed,Z05,17.478854,78.534824,3,2,trash issue reported near West Gate
CMP-000271,2025-01-12T00:15:00,2025-01-28T00:15:00,pothole,major_road,closed,Z04,17.410573,78.58279,4,16,pothole issue reported near South Market
CMP-000272,2025-01-12T23:20:00,2025-01-17T23:20:00,sanitation,manhole_overflow,closed,Z10,17.32388,78.534665,2,5,sanitation issue reported near Industrial Zone
CMP-000273,2025-01-12T02:56:00,2025-01-20T02:56:00,pothole,major_road,closed,Z03,17.410618,78.401594,5,8,pothole issue reported near East Junction
CMP-000274,2025-01-12T23:39:00,2025-01-20T23:39:00,streetlight,pole_damaged,closed,Z04,17.499557,78.555177,4,12,streetlight issue reported near South Market
CMP-000275,2025-01-12T00:59:00,2025-01-20T00:59:00,sanitation,sewer_backup,closed,Z14,17.490198,78.400292,4,8,sanitation issue reported near Hilltop
CMP-000276,2025-01-12T06:33:00,2025-01-20T06:33:00,sanitation,sewer_backup,closed,Z05,17.494512,78.428475,4,13,sanitation issue reported near West Gate
CMP-000277,2025-01-12T16:26:00,2025-01-22T16:26:00,water,main_break,closed,Z02,17.401086,78.527443,5,10,water issue reported near North Hills
CMP-000278,2025-01-12T13:42:00,2025-01-14T13:42:00,noise,nightlife,closed,Z01,17.470183,78.585208,3,2,noise issue reported near Downtown Core
CMP-000279,2025-01-12T10:28:00,2025-01-19T10:28:00,noise,construction,closed,Z11,17.331082,78.432875,4,11,noise issue reported near Greenfield
CMP-000280,2025-01-12T11:49:00,2025-01-18T11:49:00,noise,industrial,closed,Z04,17.353002,78.423983,2,6,noise issue reported near South Market
CMP-000281,2025-01-12T22:44:00,2025-01-15T22:44:00,streetlight,broken,closed,Z13,17.442231,78.59368,3,3,streetlight issue reported near University District
CMP-000282,2025-01-12T08:52:00,,noise,industrial,open,Z08,17.47092,78.511191,4,,noise issue reported near Tech Park
CMP-000283,2025-01-12T04:07:00,2025-01-20T04:07:00,trash,hazardous,closed,Z04,17.374448,78.52606,3,10,trash issue reported near South Market
CMP-000284,2025-01-12T02:01:00,2025-01-15T02:01:00,sanitation,odor,closed,Z02,17.46186,78.418396,3,5,sanitation issue reported near North Hills
CMP-000285,2025-01-12T01:10:00,2025-01-28T01:10:00,water,main_break,closed,Z02,17.376546,78.485333,5,16,water issue reported near North Hills
CMP-000286,2025-01-12T09:31:00,2025-01-15T09:31:00,trash,hazardous,closed,Z09,17.312196,78.455955,2,3,trash issue reported near Lakeview
CMP-000287,2025-01-12T16:15:00,,streetlight,pole_damaged,open,Z06,17.456383,78.471822,3,,streetlight issue reported near Riverside
CMP-000288,2025-01-12T18:32:00,2025-01-13T18:32:00,trash,illegal_dumping,closed,Z12,17.305213,78.519423,3,1,trash issue reported near Harbour Point
CMP-000289,2025-01-12T15:33:00,2025-01-19T15:33:00,pothole,major_road,closed,Z14,17.349571,78.448231,5,7,pothole issue reported near Hilltop
CMP-000290,2025-01-13T12:22:00,2025-01-30T12:22:00,sanitation,drain_clogged,closed,Z01,17.33522,78.518504,5,17,sanitation issue reported near Downtown Core
CMP-000291,2025-01-13T22:22:00,2025-01-31T22:22:00,sanitation,odor,closed,Z11,17.408425,78.435111,5,18,sanitation issue reported near Greenfield
CMP-000292,2025-01-13T16:30:00,2025-01-14T16:30:00,pothole,residential_street,closed,Z02,17.461289,78.468152,2,3,pothole issue reported near North Hills
CMP-000293,2025-01-13T10:03:00,2025-01-31T10:03:00,streetlight,broken,closed,Z14,17.469296,78.572134,4,18,streetlight issue reported near Hilltop
CMP-000294,2025-01-13T03:21:00,2025-01-23T03:21:00,pothole,residential_street,closed,Z05,17.44647,78.487374,5,12,pothole issue reported near West Gate
CMP-000295,2025-01-13T17:44:00,2025-01-21T17:44:00,sanitation,drain_clogged,closed,Z15,17.375677,78.546799,3,8,sanitation issue reported near Central Park
CMP-000296,2025-01-13T22:36:00,2025-01-20T22:36:00,water,leak,closed,Z02,17.306477,78.520478,4,7,water issue reported near North Hills
CMP-000297,2025-01-13T04:21:00,2025-01-24T04:21:00,trash,missed_pickup,closed,Z03,17.464332,78.534005,5,11,trash issue reported near East Junction
CMP-000298,2025-01-13T07:44:00,2025-01-15T07:44:00,sanitation,sewer_backup,closed,Z14,17.444083,78.409629,3,2,sanitation issue reported near Hilltop
CMP-000299,2025-01-13T13:31:00,2025-01-26T13:31:00,noise,industrial,closed,Z11,17.457746,78.515611,5,15,noise issue reported near Greenfield
CMP-000300,2025-01-13T01:18:00,2025-01-14T01:18:00,sanitation,sewer_backup,closed,Z04,17.31484,78.434021,3,3,sanitation issue reported near South Market
CMP-000301,2025-01-13T22:01:00,2025-01-18T22:01:00,pothole,residential_street,closed,Z05,17.310711,78.466219,5,5,pothole issue reported near West Gate
CMP-000302,2025-01-13T23:34:00,2025-01-19T23:34:00,streetlight,missing,closed,Z06,17.34751,78.409927,3,6,streetlight issue reported near Riverside
CMP-000303,2025-01-13T01:23:00,2025-01-19T01:23:00,trash,hazardous,closed,Z08,17.339935,78.405147,3,6,trash issue reported near Tech Park
CMP-000304,2025-01-13T15:54:00,2025-01-17T15:54:00,streetlight,pole_damaged,closed,Z10,17.394189,78.578975,5,12,streetlight issue reported near Industrial Zone
CMP-000305,2025-01-13T05:23:00,,water,no_water,open,Z02,17.393012,78.445248,3,,water issue reported near North Hills
CMP-000306,2025-01-13T22:42:00,2025-01-16T22:42:00,water,discolored,closed,Z09,17.461636,78.482797,2,3,water issue reported near Lakeview
CMP-000307,2025-01-13T12:52:00,2025-01-13T12:52:00,trash,hazardous,closed,Z04,17.414543,78.447128,2,0,trash issue reported near South Market
CMP-000308,2025-01-13T22:02:00,2025-01-23T22:02:00,water,leak,closed,Z01,17.46009,78.535507,5,10,water issue reported near Downtown Core
CMP-000309,2025-01-13T05:13:00,,trash,hazardous,open,Z03,17.340384,78.564513,3,,trash issue reported near East Junction
CMP-000310,2025-01-13T23:58:00,,streetlight,pole_damaged,open,Z13,17.411273,78.510411,2,,streetlight issue reported near University District
CMP-000311,2025-01-13T00:50:00,2025-01-22T00:50:00,water,no_water,closed,Z08,17.329928,78.513319,5,9,water issue reported near Tech Park
CMP-000312,2025-01-13T03:36:00,2025-01-18T03:36:00,trash,overflow_bin,closed,Z12,17.473495,78.576027,5,5,trash issue reported near Harbour Point
