incident_id,date,time,zone_id,latitude,longitude,severity,type,road_type,weather_condition,injuries,fatalities
INC-000286,2025-02-07,13:20,Z05,17.312945,78.440834,3,pedestrian,local,clear,2,0
INC-000287,2025-02-07,01:41,Z15,17.426056,78.484574,2,multi_vehicle,collector,storm,2,0
INC-000288,2025-02-07,11:10,Z13,17.30543,78.471334,2,multi_vehicle,collector,fog,2,0
INC-000289,2025-02-07,02:43,Z12,17.488053,78.457347,2,single_vehicle,highway,clear,2,0
INC-000290,2025-02-07,22:01,Z04,17.392889,78.560088,1,multi_vehicle,collector,clear,1,0
INC-000291,2025-02-07,19:09,Z05,17.416719,78.546822,2,cyclist,arterial,clear,1,0
INC-000292,2025-02-08,04:35,Z10,17.452023,78.401556,3,multi_vehicle,local,clear,0,0
INC-000293,2025-02-08,12:45,Z03,17.445082,78.494805,3,pedestrian,arterial,fog,2,0
INC-000294,2025-02-08,15:42,Z01,17.329922,78.563372,2,single_vehicle,local,clear,0,0
INC-000295,2025-02-08,18:24,Z06,17.313409,78.575721,2,cyclist,collector,clear,2,0
INC-000296,2025-02-08,18:12,Z06,17.386611,78.479042,1,collision,highway,rain,0,0
INC-000297,2025-02-08,22:21,Z06,17.409876,78.501158,1,single_vehicle,arterial,clear,1,0
INC-000298,2025-02-08,10:35,Z11,17.354369,78.441667,2,single_vehicle,highway,fog,2,0
INC-000299,2025-02-09,09:00,Z07,17.350462,78.416666,2,multi_vehicle,local,storm,1,0
INC-000300,2025-02-09,07:53,Z05,17.463283,78.469298,1,multi_vehicle,arterial,clear,0,0
INC-000301,2025-02-09,06:09,Z15,17.467155,78.407226,1,multi_vehicle,local,storm,1,0
INC-000302,2025-02-09,01:51,Z08,17.415916,78.577384,3,cyclist,local,clear,0,0
INC-000303,2025-02-09,06:47,Z14,17.354265,78.529996,4,single_vehicle,collector,clear,1,0
INC-000304,2025-02-09,22:29,Z05,17.365576,78.434347,3,multi_vehicle,collector,clear,0,0
INC-000305,2025-02-09,04:00,Z07,17.301583,78.564222,3,single_vehicle,arterial,fog,0,0
INC-000306,2025-02-09,05:18,Z05,17.457634,78.467756,5,multi_vehicle,collector,clear,1,0
INC-000307,2025-02-10,00:00,Z02,17.321559,78.437433,4,cyclist,local,clear,2,0
INC-000308,2025-02-10,21:11,Z12,17.356493,78.437555,2,collision,highway,clear,2,0
INC-000309,2025-02-10,05:19,Z08,17.34034,78.514946,3,collision,local,clear,1,0
INC-000310,2025-02-10,00:51,Z06,17.317194,78.584289,2,cyclist,collector,rain,0,0
INC-000311,2025-02-10,22:28,Z12,17.423037,78.411853,2,collision,arterial,clear,0,0
INC-000312,2025-02-10,22:13,Z03,17.319348,78.478848,2,pedestrian,arterial,clear,2,0
INC-000313,2025-02-10,02:49,Z11,17.479085,78.587614,4,pedestrian,collector,clear,4,0
INC-000314,2025-02-10,04:15,Z12,17.371615,78.509662,5,multi_vehicle,collector,storm,0,0
INC-000315,2025-02-11,16:30,Z07,17.457365,78.415927,3,pedestrian,highway,clear,1,0
INC-000316,2025-02-11,08:38,Z06,17.458161,78.569754,2,pedestrian,highway,clear,2,0
INC-000317,2025-02-11,14:19,Z09,17.371087,78.519016,2,multi_vehicle,arterial,clear,2,0
INC-000318,2025-02-11,04:53,Z05,17.448179,78.453502,4,collision,local,clear,2,0
INC-000319,2025-02-11,02:10,Z13,17.492378,78.463369,4,single_vehicle,arterial,clear,0,0
INC-000320,2025-02-11,17:23,Z15,17.388728,78.40595,4,cyclist,collector,clear,4,0
INC-000321,2025-02-11,03:25,Z02,17.397086,78.51013,3,pedestrian,local,clear,2,0
INC-000322,2025-02-11,19:56,Z05,17.388476,78.417168,1,collision,collector,fog,0,0
INC-000323,2025-02-11,13:10,Z10,17.448614,78.489912,4,cyclist,highway,rain,0,0
INC-000324,2025-02-11,05:10,Z15,17.338591,78.586833,3,single_vehicle,collector,clear,1,0
INC-000325,2025-02-12,22:05,Z03,17.441605,78.477228,4,pedestrian,highway,clear,0,0
INC-000326,2025-02-12,14:16,Z12,17.488805,78.444756,3,pedestrian,highway,clear,1,0
INC-000327,2025-02-12,15:03,Z13,17.303598,78.485074,4,pedestrian,arterial,clear,1,0
INC-000328,2025-02-12,18:12,Z09,17.481572,78.545735,5,pedestrian,local,rain,1,1
INC-000329,2025-02-12,16:32,Z03,17.47116,78.490262,5,multi_vehicle,highway,clear,3,0
INC-000330,2025-02-12,14:38,Z04,17.393906,78.440173,3,single_vehicle,collector,clear,2,0
INC-000331,2025-02-13,13:21,Z08,17.413874,78.462425,2,collision,collector,rain,1,0
INC-000332,2025-02-13,17:39,Z10,17.44456,78.59687,4,single_vehicle,local,clear,0,0
INC-000333,2025-02-13,15:51,Z06,17.414245,78.526436,3,pedestrian,highway,storm,2,0
INC-000334,2025-02-13,20:14,Z08,17.456152,78.446935,3,single_vehicle,local,rain,0,0
INC-000335,2025-02-13,11:43,Z05,17.331347,78.599481,3,collision,highway,storm,3,0
INC-000336,2025-02-13,07:22,Z09,17.467869,78.555197,3,multi_vehicle,arterial,clear,2,0
INC-000337,2025-02-13,20:24,Z15,17.410961,78.425304,5,multi_vehicle,collector,clear,0,0
INC-000338,2025-02-13,03:32,Z04,17.352765,78.510976,2,multi_vehicle,collector,clear,0,0
INC-000339,2025-02-13,03:55,Z04,17.398861,78.463215,5,pedestrian,collector,clear,0,0
INC-000340,2025-02-14,20:46,Z03,17.415683,78.549368,5,pedestrian,arterial,clear,4,0
INC-000341,2025-02-14,04:40,Z12,17.394954,78.42043,1,cyclist,collector,rain,1,0
INC-000342,2025-02-14,14:17,Z04,17.494723,78.557614,2,collision,highway,rain,1,0
INC-000343,2025-02-14,11:19,Z04,17.370334,78.469327,4,pedestrian,arterial,clear,4,0
INC-000344,2025-02-14,20:38,Z01,17.457869,78.405662,3,cyclist,highway,rain,3,0
INC-000345,2025-02-14,19:46,Z04,17.335837,78.456019,2,collision,local,clear,2,0
INC-000346,2025-02-14,10:56,Z04,17.470765,78.410363,4,pedestrian,arterial,clear,0,0
INC-000347,2025-02-14,22:58,Z15,17.415405,78.558689,4,multi_vehicle,collector,fog,4,0
INC-000348,2025-02-14,19:49,Z09,17.44741,78.513231,3,pedestrian,collector,clear,3,0
INC-000349,2025-02-14,06:04,Z08,17.436868,78.40701,2,single_vehicle,local,clear,2,0
INC-000350,2025-02-15,07:49,Z11,17.48017,78.439607,2,single_vehicle,highway,clear,0,0
INC-000351,2025-02-15,04:39,Z05,17.386006,78.49328,2,multi_vehicle,arterial,clear,0,0
INC-000352,2025-02-15,22:58,Z01,17.42942,78.473671,4,pedestrian,local,rain,1,0
INC-000353,2025-02-15,11:32,Z09,17.449397,78.545045,3,collision,collector,storm,2,0
INC-000354,2025-02-15,08:43,Z03,17.470491,78.421008,2,multi_vehicle,highway,clear,0,0
INC-000355,2025-02-16,09:20,Z04,17.333933,78.574018,1,single_vehicle,highway,clear,1,0
INC-000356,2025-02-16,02:14,Z07,17.341408,78.542081,5,cyclist,arterial,rain,4,0
INC-000357,2025-02-16,09:16,Z04,17.372825,78.400954,2,single_vehicle,collector,fog,2,0
INC-000358,2025-02-16,04:56,Z01,17.306427,78.446722,5,single_vehicle,local,fog,3,0
INC-000359,2025-02-16,18:10,Z09,17.38057,78.461332,2,cyclist,highway,rain,2,0
INC-000360,2025-02-16,15:09,Z08,17.357375,78.533531,3,cyclist,highway,clear,3,0
INC-000361,2025-02-16,16:28,Z01,17.456286,78.528642,3,cyclist,local,clear,3,0
INC-000362,2025-02-16,07:52,Z11,17.444388,78.518659,4,single_vehicle,local,clear,4,0
INC-000363,2025-02-16,03:40,Z13,17.331352,78.511666,2,single_vehicle,arterial,clear,0,0
INC-000364,2025-02-16,03:26,Z10,17.420738,78.44076,4,multi_vehicle,arterial,clear,2,0
INC-000365,2025-02-17,11:25,Z12,17.448051,78.465927,2,single_vehicle,highway,clear,2,0
INC-000366,2025-02-17,07:24,Z04,17.330687,78.559283,3,pedestrian,highway,fog,2,0
INC-000367,2025-02-17,05:09,Z15,17.481529,78.597975,4,collision,collector,storm,3,0
INC-000368,2025-02-17,16:32,Z04,17.366992,78.496809,4,cyclist,local,fog,1,0
INC-000369,2025-02-17,05:15,Z08,17.425148,78.598366,3,pedestrian,highway,rain,3,0
INC-000370,2025-02-17,20:28,Z01,17.320303,78.449923,4,pedestrian,highway,clear,3,0
INC-000371,2025-02-17,19:43,Z13,17.336135,78.513587,4,pedestrian,local,clear,1,0
INC-000372,2025-02-17,03:57,Z15,17.491263,78.463753,3,cyclist,arterial,clear,3,0
INC-000373,2025-02-18,17:03,Z03,17.335946,78.407411,2,cyclist,local,clear,0,0
INC-000374,2025-02-18,08:00,Z11,17.35221,78.422731,1,cyclist,highway,clear,0,0
INC-000375,2025-02-18,00:18,Z08,17.306194,78.46107,4,single_vehicle,highway,clear,4,0
INC-000376,2025-02-18,12:31,Z05,17.420851,78.481641,2,cyclist,arterial,clear,0,0
INC-000377,2025-02-18,18:27,Z08,17.443628,78.482157,3,pedestrian,arterial,clear,0,0
INC-000378,2025-02-18,20:12,Z01,17.388534,78.587286,2,cyclist,local,fog,0,0
INC-000379,2025-02-19,19:00,Z10,17.301477,78.460081,5,cyclist,local,clear,1,0
INC-000380,2025-02-19,13:59,Z03,17.428858,78.507297,1,multi_vehicle,local,clear,0,0
INC-000381,2025-02-19,13:04,Z15,17.4314,78.510374,2,multi_vehicle,local,clear,0,0
INC-000382,2025-02-19,01:44,Z06,17.350935,78.464013,5,cyclist,highway,clear,3,0
INC-000383,2025-02-19,04:03,Z01,17.380803,78.412325,4,collision,arterial,fog,2,0
INC-000384,2025-02-19,02:44,Z07,17.46465,78.458628,3,multi_vehicle,arterial,clear,1,0
INC-000385,2025-02-19,22:36,Z14,17.47625,78.48039,2,multi_vehicle,collector,clear,1,0
INC-000386,2025-02-19,03:32,Z05,17.407875,78.436098,2,collision,local,clear,0,0
INC-000387,2025-02-20,22:15,Z13,17.332462,78.401747,1,collision,collector,fog,1,0
INC-000388,2025-02-20,15:48,Z10,17.443458,78.581555,1,multi_vehicle,collector,rain,0,0
INC-000389,2025-02-20,05:02,Z04,17.418851,78.412806,2,cyclist,arterial,fog,0,0
INC-000390,2025-02-20,21:23,Z01,17.363533,78.488326,5,pedestrian,arterial,rain,3,1
INC-000391,2025-02-20,05:59,Z11,17.419236,78.463728,5,single_vehicle,collector,clear,3,0
INC-000392,2025-02-20,23:07,Z04,17.459825,78.581521,2,pedestrian,collector,rain,0,0
INC-000393,2025-02-20,12:23,Z11,17.354447,78.548769,2,single_vehicle,local,rain,1,0
INC-000394,2025-02-21,12:49,Z14,17.366061,78.481483,2,collision,highway,storm,2,0
INC-000395,2025-02-21,01:55,Z08,17.309067,78.400361,5,collision,local,storm,2,1
INC-000396,2025-02-21,13:43,Z13,17.45067,78.518476,4,cyclist,collector,storm,1,0
INC-000397,2025-02-21,07:12,Z05,17.309023,78.591698,2,cyclist,local,clear,1,0
INC-000398,2025-02-21,14:26,Z01,17.422019,78.49237,2,cyclist,collector,clear,1,0
INC-000399,2025-02-21,12:11,Z15,17.482651,78.542662,2,cyclist,local,clear,2,0
INC-000400,2025-02-21,21:29,Z15,17.449646,78.469533,5,collision,collector,clear,4,1
INC-000401,2025-02-21,18:40,Z06,17.495059,78.439902,2,single_vehicle,local,clear,2,0
INC-000402,2025-02-21,20:55,Z10,17.379043,78.43229,1,collision,arterial,clear,1,0
INC-000403,2025-02-21,00:26,Z09,17.356074,78.478627,2,multi_vehicle,collector,fog,1,0
INC-000404,2025-02-22,21:01,Z14,17.441003,78.42262,3,multi_vehicle,local,clear,3,0
INC-000405,2025-02-22,06:14,Z13,17.423757,78.517294,4,pedestrian,collector,fog,0,0
INC-000406,2025-02-22,02:24,Z07,17.492528,78.598768,4,single_vehicle,highway,storm,2,0
INC-000407,2025-02-22,13:15,Z04,17.371789,78.415756,3,single_vehicle,highway,fog,1,0
INC-000408,2025-02-22,12:00,Z13,17.306808,78.56176,3,collision,local,clear,1,0
INC-000409,2025-02-22,02:56,Z02,17.480261,78.447183,2,single_vehicle,highway,storm,1,0
INC-000410,2025-02-23,08:03,Z05,17.352791,78.487868,5,multi_vehicle,arterial,clear,5,1
INC-000411,2025-02-23,21:03,Z08,17.382134,78.571744,2,collision,local,clear,1,0
INC-000412,2025-02-23,02:11,Z09,17.314869,78.598318,1,single_vehicle,collector,fog,1,0
INC-000413,2025-02-23,00:33,Z15,17.346709,78.491616,4,multi_vehicle,local,fog,3,0
INC-000414,2025-02-23,14:06,Z11,17.488512,78.461629,5,cyclist,arterial,rain,2,0
INC-000415,2025-02-23,20:05,Z13,17.342128,78.457537,4,collision,arterial,clear,3,0
INC-000416,2025-02-23,15:27,Z12,17.486907,78.567841,4,cyclist,arterial,clear,2,0
INC-000417,2025-02-23,05:55,Z05,17.337106,78.525495,3,collision,local,clear,2,0
INC-000418,2025-02-24,14:39,Z15,17.464475,78.532202,4,multi_vehicle,highway,clear,0,0
INC-000419,2025-02-24,08:49,Z14,17.322531,78.427682,1,cyclist,collector,fog,1,0
INC-000420,2025-02-24,18:53,Z02,17.47843,78.546968,2,multi_vehicle,highway,storm,1,0
INC-000421,2025-02-24,18:21,Z04,17.441912,78.478046,1,multi_vehicle,local,clear,1,0
INC-000422,2025-02-24,22:11,Z05,17.436186,78.573914,4,collision,collector,clear,4,0
INC-000423,2025-02-24,16:05,Z09,17.346537,78.549055,3,single_vehicle,arterial,clear,0,0
INC-000424,2025-02-24,05:13,Z02,17.43936,78.553945,2,collision,arterial,clear,1,0
INC-000425,2025-02-24,21:32,Z14,17.397134,78.534273,1,single_vehicle,local,fog,1,0
INC-000426,2025-02-25,03:01,Z09,17.491239,78.590452,4,multi_vehicle,collector,fog,0,0
INC-000427,2025-02-25,00:51,Z12,17.465589,78.462013,3,collision,arterial,clear,2,0
INC-000428,2025-02-25,07:07,Z09,17.476173,78.496412,4,multi_vehicle,arterial,clear,3,0
INC-000429,2025-02-25,14:53,Z08,17.410551,78.581099,4,multi_vehicle,highway,clear,1,0
INC-000430,2025-02-25,13:05,Z05,17.461099,78.425614,4,multi_vehicle,arterial,clear,1,0
INC-000431,2025-02-25,23:10,Z03,17.358876,78.523042,5,collision,arterial,rain,5,0
INC-000432,2025-02-25,16:03,Z14,17.386011,78.552498,1,multi_vehicle,local,fog,1,0
INC-000433,2025-02-25,03:14,Z03,17.413268,78.440164,3,pedestrian,highway,rain,2,0
INC-000434,2025-02-25,10:19,Z05,17.469687,78.583427,4,pedestrian,local,clear,1,0
INC-000435,2025-02-25,08:16,Z12,17.360737,78.466764,2,single_vehicle,collector,clear,0,0
INC-000436,2025-02-26,06:00,Z07,17.377573,78.473074,3,collision,highway,fog,1,0
INC-000437,2025-02-26,02:25,Z05,17.360491,78.449477,2,pedestrian,highway,clear,1,0
INC-000438,2025-02-26,14:01,Z14,17.308214,78.570093,3,cyclist,local,rain,2,0
INC-000439,2025-02-26,02:28,Z12,17.4796,78.455748,2,collision,highway,fog,2,0
INC-000440,2025-02-26,17:28,Z08,17.446198,78.418736,1,multi_vehicle,local,rain,1,0
INC-000441,2025-02-26,15:52,Z10,17.372931,78.414981,2,single_vehicle,highway,clear,1,0
INC-000442,2025-02-27,03:02,Z10,17.378446,78.500697,3,collision,highway,fog,0,0
INC-000443,2025-02-27,05:58,Z08,17.403109,78.497667,4,pedestrian,local,storm,4,0
INC-000444,2025-02-27,23:46,Z12,17.332767,78.453299,1,multi_vehicle,collector,fog,0,0
INC-000445,2025-02-27,12:28,Z09,17.358889,78.546639,5,multi_vehicle,local,clear,4,1
INC-000446,2025-02-27,21:15,Z13,17.377349,78.480407,3,cyclist,local,clear,3,0
INC-000447,2025-02-27,14:57,Z01,17.388804,78.423508,2,single_vehicle,highway,fog,2,0
INC-000448,2025-02-27,12:32,Z01,17.407597,78.511599,2,single_vehicle,highway,clear,0,0
INC-000449,2025-02-28,10:27,Z09,17.376706,78.491115,3,multi_vehicle,highway,rain,2,0
INC-000450,2025-02-28,01:32,Z01,17.487101,78.445837,4,single_vehicle,highway,rain,1,0
INC-000451,2025-02-28,13:00,Z11,17.493946,78.544715,2,cyclist,highway,fog,2,0
INC-000452,2025-02-28,03:36,Z04,17.452572,78.411502,2,cyclist,collector,rain,2,0
INC-000453,2025-02-28,02:55,Z08,17.413422,78.540466,3,single_vehicle,local,clear,3,0
INC-000454,2025-02-28,22:36,Z12,17.34862,78.494448,4,single_vehicle,highway,clear,0,0
INC-000455,2025-03-01,15:57,Z09,17.365796,78.483831,2,collision,highway,clear,1,0
INC-000456,2025-03-01,22:50,Z03,17.448014,78.576572,3,cyclist,highway,clear,1,0
INC-000457,2025-03-01,05:58,Z03,17.421614,78.581771,2,single_vehicle,local,clear,1,0
INC-000458,2025-03-01,18:47,Z14,17.315884,78.521325,2,collision,local,rain,2,0
INC-000459,2025-03-01,07:33,Z02,17.434834,78.445023,2,pedestrian,highway,clear,2,0
INC-000460,2025-03-02,09:41,Z13,17.377841,78.489477,3,collision,collector,storm,0,0
INC-000461,2025-03-02,13:45,Z14,17.497925,78.414864,1,single_vehicle,highway,clear,1,0
INC-000462,2025-03-02,12:28,Z05,17.376757,78.563776,2,cyclist,local,clear,2,0
INC-000463,2025-03-02,12:40,Z01,17.356668,78.495631,3,single_vehicle,highway,clear,1,0
INC-000464,2025-03-02,15:05,Z08,17.440008,78.539359,3,collision,arterial,clear,3,0
INC-000465,2025-03-02,16:10,Z11,17.431156,78.433586,2,pedestrian,arterial,clear,2,0
INC-000466,2025-03-02,21:55,Z04,17.478665,78.575404,3,multi_vehicle,collector,rain,2,0
INC-000467,2025-03-02,13:30,Z07,17.400142,78.509387,1,collision,arterial,clear,1,0
INC-000468,2025-03-02,14:22,Z04,17.418031,78.444442,2,cyclist,collector,clear,0,0
INC-000469,2025-03-02,17:56,Z01,17.392593,78.462737,3,multi_vehicle,collector,clear,3,0
INC-000470,2025-03-03,10:11,Z04,17.402825,78.505802,4,cyclist,arterial,rain,4,0
INC-000471,2025-03-03,07:26,Z13,17.487491,78.571508,3,cyclist,local,clear,3,0
INC-000472,2025-03-03,23:24,Z09,17.355027,78.428152,4,pedestrian,arterial,clear,2,0
INC-000473,2025-03-03,04:51,Z01,17.494145,78.503132,1,cyclist,highway,clear,0,0
INC-000474,2025-03-03,05:13,Z13,17.43643,78.563493,3,multi_vehicle,local,clear,3,0
INC-000475,2025-03-03,22:02,Z09,17.316524,78.546518,3,single_vehicle,highway,clear,2,0
INC-000476,2025-03-03,06:25,Z15,17.459602,78.480496,3,pedestrian,arterial,clear,1,0
INC-000477,2025-03-03,11:16,Z06,17.461291,78.470216,5,pedestrian,local,clear,5,0
INC-000478,2025-03-03,01:59,Z11,17.476755,78.526424,4,single_vehicle,highway,rain,1,0
INC-000479,2025-03-03,04:13,Z10,17.304651,78.581121,3,collision,local,clear,3,0
INC-000480,2025-03-04,21:08,Z05,17.33616,78.480181,5,multi_vehicle,arterial,clear,2,1
INC-000481,2025-03-04,19:11,Z14,17.315625,78.423663,3,single_vehicle,highway,clear,2,0
INC-000482,2025-03-04,20:28,Z09,17.356256,78.571806,4,single_vehicle,local,clear,2,0
INC-000483,2025-03-04,17:00,Z13,17.40017,78.476582,5,cyclist,highway,storm,2,0
INC-000484,2025-03-04,13:07,Z01,17.497113,78.568802,2,cyclist,collector,rain,0,0
INC-000485,2025-03-04,08:19,Z01,17.369455,78.479913,3,multi_vehicle,local,clear,3,0
INC-000486,2025-03-04,03:27,Z09,17.356654,78.538341,3,pedestrian,highway,clear,1,0
INC-000487,2025-03-05,12:23,Z13,17.437233,78.512858,1,single_vehicle,collector,clear,1,0
INC-000488,2025-03-05,16:12,Z11,17.392566,78.489547,3,single_vehicle,collector,clear,1,0
INC-000489,2025-03-05,14:28,Z05,17.443402,78.411492,4,collision,collector,clear,4,0
INC-000490,2025-03-05,19:23,Z04,17.416542,78.582209,3,pedestrian,collector,rain,3,0
INC-000491,2025-03-05,07:03,Z05,17.338908,78.527858,4,cyclist,highway,clear,2,0
INC-000492,2025-03-05,16:17,Z15,17.321995,78.511126,1,multi_vehicle,highway,rain,0,0
INC-000493,2025-03-05,13:01,Z11,17.368875,78.441218,4,cyclist,arterial,clear,4,0
INC-000494,2025-03-05,09:51,Z13,17.402424,78.498275,4,multi_vehicle,local,rain,1,0
INC-000495,2025-03-06,03:09,Z04,17.383149,78.448215,3,multi_vehicle,arterial,storm,3,0
INC-000496,2025-03-06,08:13,Z12,17.395472,78.532503,4,cyclist,arterial,rain,1,0
INC-000497,2025-03-06,17:54,Z01,17.418542,78.432284,3,pedestrian,local,storm,0,0
INC-000498,2025-03-06,23:19,Z01,17.30254,78.466235,4,cyclist,collector,clear,0,0
INC-000499,2025-03-06,23:25,Z11,17.425933,78.452967,5,cyclist,highway,clear,5,0
INC-000500,2025-03-06,21:12,Z06,17.36852,78.406365,2,cyclist,highway,clear,0,0
INC-000501,2025-03-06,20:10,Z09,17.472131,78.545236,4,cyclist,collector,rain,3,0
INC-000502,2025-03-07,02:28,Z01,17.47973,78.517229,2,collision,highway,clear,2,0
INC-000503,2025-03-07,02:18,Z06,17.44495,78.401997,3,single_vehicle,arterial,clear,0,0
INC-000504,2025-03-07,19:57,Z09,17.34865,78.443341,4,multi_vehicle,collector,fog,1,0
INC-000505,2025-03-07,20:38,Z08,17.439108,78.44737,1,cyclist,collector,storm,1,0
INC-000506,2025-03-07,06:29,Z05,17.419941,78.50615,3,pedestrian,arterial,clear,1,0
INC-000507,2025-03-07,13:25,Z15,17.372951,78.507969,1,cyclist,highway,rain,0,0
INC-000508,2025-03-07,21:07,Z13,17.330884,78.429559,4,pedestrian,local,clear,1,0
INC-000509,2025-03-07,09:42,Z03,17.44203,78.541268,2,cyclist,local,clear,2,0
INC-000510,2025-03-07,08:09,Z02,17.370464,78.471499,5,pedestrian,highway,fog,0,1
INC-000511,2025-03-08,11:38,Z15,17.312252,78.487155,4,multi_vehicle,collector,rain,0,0
INC-000512,2025-03-08,05:25,Z01,17.361441,78.455206,2,pedestrian,arterial,rain,1,0
INC-000513,2025-03-08,08:06,Z07,17.466269,78.501463,4,single_vehicle,collector,clear,0,0
INC-000514,2025-03-08,17:32,Z08,17.362133,78.436607,2,single_vehicle,arterial,storm,0,0
INC-000515,2025-03-08,16:00,Z04,17.316047,78.580426,2,cyclist,arterial,clear,1,0
INC-000516,2025-03-08,01:51,Z01,17.354568,78.401787,4,pedestrian,local,fog,0,0
INC-000517,2025-03-08,11:04,Z15,17.357359,78.599351,3,pedestrian,arterial,clear,3,0
INC-000518,2025-03-08,06:06,Z06,17.427513,78.458265,3,cyclist,collector,clear,1,0
INC-000519,2025-03-08,11:05,Z05,17.358985,78.480884,1,single_vehicle,highway,storm,0,0
INC-000520,2025-03-09,20:04,Z04,17.39675,78.531606,5,collision,arterial,fog,3,0
INC-000521,2025-03-09,12:17,Z10,17.495333,78.497449,4,pedestrian,arterial,storm,4,0
INC-000522,2025-03-09,19:56,Z01,17.358798,78.56425,1,cyclist,local,fog,0,0
INC-000523,2025-03-09,15:19,Z06,17.389686,78.413777,1,cyclist,highway,clear,0,0
INC-000524,2025-03-09,21:31,Z08,17.491562,78.576406,1,cyclist,highway,clear,0,0
INC-000525,2025-03-09,18:21,Z12,17.451858,78.474214,2,multi_vehicle,highway,clear,1,0
INC-000526,2025-03-09,05:11,Z11,17.308051,78.51981,1,single_vehicle,collector,clear,1,0
INC-000527,2025-03-09,22:02,Z13,17.391275,78.471376,4,single_vehicle,arterial,clear,1,0
INC-000528,2025-03-09,07:18,Z04,17.426392,78.571193,2,pedestrian,highway,rain,1,0
INC-000529,2025-03-10,02:48,Z07,17.307692,78.56713,5,multi_vehicle,collector,clear,5,1
INC-000530,2025-03-10,12:07,Z13,17.37083,78.553598,3,collision,collector,clear,0,0
INC-000531,2025-03-10,06:28,Z09,17.494189,78.537528,2,collision,arterial,clear,0,0
INC-000532,2025-03-10,20:50,Z09,17.318486,78.401193,2,cyclist,collector,rain,2,0
INC-000533,2025-03-10,01:14,Z09,17.372901,78.502973,5,pedestrian,arterial,rain,0,0
INC-000534,2025-03-11,01:30,Z01,17.376629,78.415012,2,multi_vehicle,arterial,clear,1,0
